"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol"
"ENSG00000183864",838.834701841052,-0.617419244088319,0.0920140088108623,-6.71005700183593,1.94548401291135e-11,8.86322824800229e-11,"10766","TOB2"
"ENSG00000091490",1053.13231266687,-0.481313596350491,0.071731886887579,-6.70989733066445,1.94761398563629e-11,8.87019002481695e-11,"23231","SEL1L3"
"ENSG00000162636",242.077507015872,0.856133131747813,0.127596043564382,6.70971534721472,1.95004438270415e-11,8.87851532662766e-11,"284611","EEIG2"
"ENSG00000178927",679.792639503108,0.504141788755136,0.0751511487298225,6.70837102660383,1.96809006604061e-11,8.95790963351034e-11,"79415","CYBC1"
"ENSG00000215193",1144.08827772596,0.421373364642587,0.0628161183400775,6.70804525617664,1.97248764553213e-11,8.97515372641328e-11,"55670","PEX26"
"ENSG00000143162",269.547385527805,0.807947902731567,0.120490235698815,6.70550520584226,2.00710736309085e-11,9.12986059173857e-11,"8804","CREG1"
"ENSG00000175482",208.300869239066,0.88890206750848,0.132588815788021,6.70420097068845,2.02511394041347e-11,9.20892602709463e-11,"57804","POLD4"
"ENSG00000188483",306.678934948826,0.786593799015601,0.117350846161507,6.70292396471543,2.04289779555139e-11,9.28693020075149e-11,"389792","IER5L"
"ENSG00000242498",222.247126221065,-0.828034604368869,0.123540324094719,-6.70254518463143,2.04820210740994e-11,9.30817226611402e-11,"348110","ARPIN"
"ENSG00000140497",1178.97553517574,-0.430844039020696,0.0642825196423435,-6.70235145445194,2.0509202508421e-11,9.31765186711187e-11,"10066","SCAMP2"
"ENSG00000166448",136.438985426863,-1.07808077170261,0.160882339613763,-6.70105105563983,2.06925721467858e-11,9.39806250537225e-11,"222865","TMEM130"
"ENSG00000123992",662.479801329527,0.549090615884319,0.0819627437272658,6.69927080176134,2.09462114791675e-11,9.51032855144702e-11,"23549","DNPEP"
"ENSG00000160271",648.864803558942,0.550775205640372,0.0822248721109954,6.69840148728818,2.10711695139722e-11,9.56411753301268e-11,"5900","RALGDS"
"ENSG00000198056",30.476781203393,-2.69232304408863,0.401953867380298,-6.69808966296462,2.11161697499354e-11,9.58159204970900e-11,"5557","PRIM1"
"ENSG00000253910",136.101252568225,1.13712274085744,0.169894130649011,6.69312551595234,2.18453607893109e-11,9.90941604533285e-11,"56103","PCDHGB2"
"ENSG00000188211",177.747587059247,0.961704381537579,0.143730850037576,6.69100879377086,2.21637343097139e-11,1.00507420386635e-10,"374383","NCR3LG1"
"ENSG00000114353",8904.81135936504,-0.243835578284465,0.0364513158559825,-6.68934913756882,2.24165341328792e-11,1.01622540772185e-10,"2771","GNAI2"
"ENSG00000003249",374.940952391875,-0.659857163335337,0.0986581446921704,-6.68831919953694,2.25748320907715e-11,1.02308694758238e-10,"79007","DBNDD1"
"ENSG00000145216",451.247232525466,0.592618271948668,0.088628537553326,6.68654011798515,2.28508525685686e-11,1.03527779021077e-10,"81608","FIP1L1"
"ENSG00000170876",1611.59215044051,-0.372290891902708,0.0556857360151597,-6.68557010365018,2.30027371006751e-11,1.04183878116088e-10,"79188","TMEM43"
"ENSG00000159086",399.559243545035,0.629818284792903,0.0942069607295088,6.68547504256363,2.30176747998613e-11,1.04219505745117e-10,"94104","PAXBP1"
"ENSG00000178449",304.922828739673,0.774040080310474,0.115793277127796,6.68467202509693,2.3144238792046e-11,1.04760378168665e-10,"84987","COX14"
"ENSG00000174738",1110.86833103711,0.455981275555756,0.0682369175532764,6.68232522665968,2.35180365419394e-11,1.06419656909765e-10,"9975","NR1D2"
"ENSG00000118181",3838.06485901159,-0.322021359826913,0.0482056578535473,-6.68015693936259,2.38686501197722e-11,1.07973040351505e-10,"6230","RPS25"
"ENSG00000105514",59.9876026096505,-1.63802502397425,0.245258105568661,-6.6787803819013,2.40938905030329e-11,1.08958502066185e-10,"9545","RAB3D"
"ENSG00000095397",92.5462137569028,1.29479133352091,0.193878226415162,6.67837413959164,2.41607589675537e-11,1.09227382105462e-10,"25861","WHRN"
"ENSG00000198952",2406.10497539496,-0.334598653160235,0.0501048419880705,-6.67797042928306,2.42273906257454e-11,1.09495026998539e-10,"23381","SMG5"
"ENSG00000148110",967.420628104798,-0.441262457499635,0.0660822895331753,-6.67746926773939,2.43103567385083e-11,1.09836308280851e-10,"84641","MFSD14B"
"ENSG00000151117",59.7241979555637,1.73947091842684,0.260508409556326,6.6772159923334,2.43523916189053e-11,1.09992506184317e-10,"144110","TMEM86A"
"ENSG00000135929",107.955686048694,1.22882426494116,0.184064079535712,6.676067747932,2.45438543156743e-11,1.10823322581007e-10,"1593","CYP27A1"
"ENSG00000103642",739.654583710954,-0.529140192715694,0.0792767612074209,-6.67459397503947,2.47917575179563e-11,1.11908398866658e-10,"114294","LACTB"
"ENSG00000107223",2366.55729995667,-0.347054029372965,0.0520057508541855,-6.67337791826217,2.4998154562092e-11,1.12805511921651e-10,"8721","EDF1"
"ENSG00000167635",1813.16654837825,0.366038502872317,0.054882093314863,6.66954339318518,2.56600505105997e-11,1.15756909833247e-10,"7705","ZNF146"
"ENSG00000128585",1162.08185328466,0.427564254717201,0.0641210436342816,6.66808009482567,2.59171341922458e-11,1.16880882412888e-10,"4289","MKLN1"
"ENSG00000011523",162.365379411035,-0.985506927862418,0.147803578976684,-6.66767973201708,2.59879112328e-11,1.17164220174061e-10,"23177","CEP68"
"ENSG00000136827",1313.63333798617,0.394569350629416,0.0591858076619663,6.6666210400128,2.61759821001079e-11,1.17976031862811e-10,"1861","TOR1A"
"ENSG00000102893",981.220040612851,-0.42846074975147,0.0642728546255497,-6.66627851287546,2.62371149445152e-11,1.18215408148048e-10,"5257","PHKB"
"ENSG00000179163",119.382292613947,1.14865016508471,0.172328374157884,6.66547323212337,2.63813892030108e-11,1.18829130218207e-10,"2517","FUCA1"
"ENSG00000167645",795.891029556267,-0.488934135412568,0.0733546948784684,-6.6653420919086,2.64049577238182e-11,1.18898951094907e-10,"90522","YIF1B"
"ENSG00000108582",4156.53542692361,-0.287991439791538,0.0432328483323646,-6.66140332872641,2.71225177757838e-11,1.22092751062768e-10,"1362","CPD"
"ENSG00000078902",989.942544797363,0.453274539099499,0.0680475186675167,6.66114720970531,2.71698325576311e-11,1.22268394575379e-10,"54472","TOLLIP"
"ENSG00000123130",742.028558731908,-0.479024435806269,0.0719148611651,-6.66099368121617,2.71982337444595e-11,1.22358842773457e-10,"23597","ACOT9"
"ENSG00000171877",150.720996459247,-1.14130412293727,0.171349621580327,-6.66067489622226,2.72572985259125e-11,1.22587142409185e-10,"84978","FRMD5"
"ENSG00000138185",178.837633814802,0.951299598661971,0.14289264872193,6.65744254285052,2.7863327372739e-11,1.2527447187902e-10,"953","ENTPD1"
"ENSG00000204439",316.940050122335,0.703180537675014,0.105648904898455,6.65582419761832,2.81716833057392e-11,1.26622222799629e-10,"57827","C6orf47"
"ENSG00000137288",268.268719206658,-0.763391524688515,0.114710129350999,-6.65496176325134,2.83373713905739e-11,1.27328103522646e-10,"84300","UQCC2"
"ENSG00000076928",1132.80172134474,0.444198858805812,0.0667611087657906,6.65355724339657,2.86092468402505e-11,1.2851053944883e-10,"9138","ARHGEF1"
"ENSG00000160917",354.197811977082,0.68522298824938,0.103031875355753,6.65059221608275,2.91916033066962e-11,1.31086486756273e-10,"10898","CPSF4"
"ENSG00000102271",27.7551434858917,-2.75820128720384,0.414910183249125,-6.64770689792334,2.97694363710516e-11,1.33640558402851e-10,"56062","KLHL4"
"ENSG00000141030",835.316469789458,-0.511794864661635,0.0770080355600093,-6.64599299202762,3.01179588981246e-11,1.35163970231596e-10,"8533","COPS3"
"ENSG00000215271",114.237296356951,-1.15808173798324,0.174260214466571,-6.6457036193158,3.01771955400221e-11,1.35388586870273e-10,"57594","HOMEZ"
"ENSG00000073417",905.464482276684,0.454219610017411,0.0683524149427605,6.64526060122064,3.02681054680454e-11,1.35755124281209e-10,"5151","PDE8A"
"ENSG00000170445",1508.89446919084,-0.379663295348422,0.0571358971177519,-6.6449170224101,3.03387943679164e-11,1.36030773165303e-10,"3035","HARS1"
"ENSG00000040633",1064.23692766604,0.465616196548947,0.070074272576041,6.64460977520222,3.04021451341505e-11,1.36273362222357e-10,"79142","PHF23"
"ENSG00000147459",865.07914404731,-0.473717721912255,0.071300394901349,-6.64397052172977,3.05343668893525e-11,1.36824414477129e-10,"80005","DOCK5"
"ENSG00000105401",3779.67991548688,-0.295998679657002,0.0445729310246894,-6.64077216490532,3.12044064771822e-11,1.39784359471341e-10,"11140","CDC37"
"ENSG00000134070",271.892148373588,0.774421405153113,0.116646912952636,6.63902186136348,3.15771566123541e-11,1.41411162003305e-10,"3656","IRAK2"
"ENSG00000153006",486.208762097621,0.580941641909916,0.0875187601962936,6.63790986763224,3.18162303484772e-11,1.42438518492059e-10,"285672","SREK1IP1"
"ENSG00000118707",168.543508823605,-0.959699678378475,0.144604157952201,-6.63673639796518,3.20704421888614e-11,1.43533002423152e-10,"60436","TGIF2"
"ENSG00000108821",394000.325905154,0.296800905285656,0.0447221152187026,6.63655786033874,3.2109293093207e-11,1.43663254890007e-10,"1277","COL1A1"
"ENSG00000182774",4053.51801982671,-0.318936369612209,0.0480637314791961,-6.63569722526137,3.22972197962116e-11,1.44460220138563e-10,"6218","RPS17"
"ENSG00000130803",527.358157444597,0.583414999533971,0.0879774593359744,6.63141450022994,3.32485111990653e-11,1.48670072224461e-10,"57693","ZNF317"
"ENSG00000119185",1094.93206515293,-0.408597336604742,0.0616213783456293,-6.63077242954471,3.33934734473167e-11,1.49272978970747e-10,"9270","ITGB1BP1"
"ENSG00000159256",500.719722437548,-0.599457392196505,0.0904103736429163,-6.63040498609279,3.34767103552447e-11,1.49599683813098e-10,"23515","MORC3"
"ENSG00000099917",1707.41768903423,-0.399307620580439,0.060238442516128,-6.62878394429819,3.38463549928565e-11,1.51205692599187e-10,"51586","MED15"
"ENSG00000143570",1812.84809046505,0.375217471956323,0.0566175818908427,6.62722531456275,3.42055331358511e-11,1.52763984047325e-10,"27173","SLC39A1"
"ENSG00000090273",1570.28762315523,-0.383282505493343,0.0578379853844555,-6.6268301522887,3.42971873518835e-11,1.53126915235401e-10,"10726","NUDC"
"ENSG00000166888",1856.1277494422,0.355414088075819,0.0536523685971972,6.62438765274542,3.48690596321481e-11,1.55633010556814e-10,"6778","STAT6"
"ENSG00000175416",1400.56601761521,-0.377498723716694,0.0570020676793039,-6.62254439331075,3.53067974709192e-11,1.57539079965609e-10,"1212","CLTB"
"ENSG00000133195",228.572163655389,-0.892410979703699,0.134756742181822,-6.62238464105645,3.53449877341451e-11,1.57661752186995e-10,"201266","SLC39A11"
"ENSG00000126602",586.143478779334,-0.540209835790901,0.0815851734976856,-6.62142167052234,3.55760525480655e-11,1.58644436445806e-10,"10131","TRAP1"
"ENSG00000158470",1137.89051618638,0.461721656511168,0.0697495069463931,6.61971212020223,3.5989906168022e-11,1.60441390533669e-10,"9334","B4GALT5"
"ENSG00000110400",303.645295506371,0.706285248200483,0.10671295476432,6.61855207514721,3.62734129784379e-11,1.61656353334206e-10,"5818","NECTIN1"
"ENSG00000198380",3516.30648086855,-0.29575952503189,0.0446909448279448,-6.61788481247222,3.64374761223065e-11,1.62338428987471e-10,"2673","GFPT1"
"ENSG00000164096",1930.21255775193,0.362477320584569,0.0547855233506177,6.61629748911547,3.68306829609407e-11,1.64040678597263e-10,"401152","C4orf3"
"ENSG00000069329",2597.96522706385,0.310595476090452,0.046947573554856,6.61579401388096,3.6956267451973e-11,1.64550292962894e-10,"55737","VPS35"
"ENSG00000065621",100.928105502763,1.3119206839847,0.198331715194481,6.61478010563387,3.72104448824714e-11,1.65631995372354e-10,"119391","GSTO2"
"ENSG00000171724",1191.13351313515,0.420282006998651,0.0635486762791335,6.61354463392108,3.75224792724164e-11,1.66970501061858e-10,"57687","VAT1L"
"ENSG00000175792",711.855205887271,-0.491582385439423,0.0743468780771551,-6.61201113151346,3.79133483099697e-11,1.68658897492404e-10,"8607","RUVBL1"
"ENSG00000142227",2398.78116154862,-0.334061252088121,0.0505582255620875,-6.60745602469534,3.90980267563004e-11,1.73876499195641e-10,"2014","EMP3"
"ENSG00000120685",718.820949948012,0.517565851986112,0.0783670062861155,6.60438463218176,3.99171920407556e-11,1.77465935534436e-10,"80209","PROSER1"
"ENSG00000075856",614.288548202618,-0.516045229108662,0.0781660699591794,-6.6019083392341,4.05898463591268e-11,1.80402037286131e-10,"9733","SART3"
"ENSG00000082146",400.429621444004,-0.635063435604944,0.096205671777008,-6.60110182564846,4.08113107258994e-11,1.81331654349806e-10,"55437","STRADB"
"ENSG00000147100",1992.83449849884,0.340999995290381,0.0516771954248655,6.59865521893826,4.14903942779444e-11,1.84293378802997e-10,"6567","SLC16A2"
"ENSG00000023902",1391.78847203537,0.39615420670124,0.060048824010834,6.59720174752741,4.18990439101339e-11,1.8605245831502e-10,"51177","PLEKHO1"
"ENSG00000171492",515.030907232774,-0.561373512492083,0.0851322642766299,-6.59413346117458,4.27746795573517e-11,1.8988350220369e-10,"55144","LRRC8D"
"ENSG00000134901",425.372081698179,0.602778459549881,0.0914283445015201,6.59290576501535,4.31300360031454e-11,1.91403333518325e-10,"79070","POGLUT2"
"ENSG00000186283",305.530452145107,-0.705852973882822,0.107066054005014,-6.59268692063467,4.31936830957922e-11,1.91628085931904e-10,"64222","TOR3A"
"ENSG00000149308",342.609332127947,0.693636385971938,0.105217678848132,6.5923939167401,4.32790421008555e-11,1.91948998640508e-10,"4863","NPAT"
"ENSG00000189043",1548.36703913543,-0.397233307036721,0.0602796100472462,-6.58984533452316,4.4028499518313e-11,1.95214207551413e-10,"4697","NDUFA4"
"ENSG00000111727",360.063452087931,-0.647777075050263,0.0983150007452842,-6.58879184396828,4.43419937556995e-11,1.96545053826015e-10,"29915","HCFC2"
"ENSG00000048991",677.309994368857,-0.516106084431345,0.0783446657106526,-6.58763528760797,4.46886730287816e-11,1.98022147654295e-10,"23518","R3HDM1"
"ENSG00000127329",83.9138513647718,-1.53866100692063,0.233625907310883,-6.58600334453984,4.518236485389e-11,2.0014959219015e-10,"5787","PTPRB"
"ENSG00000113212",46.3123797144071,1.9310594678709,0.29325749534705,6.58485971717662,4.55315083344371e-11,2.01635627954608e-10,"56129","PCDHB7"
"ENSG00000124608",241.859699013512,-0.784262849158793,0.119113170084919,-6.58418249299948,4.57395042729796e-11,2.02495888848054e-10,"57505","AARS2"
"ENSG00000147535",449.103142574207,0.603660855853712,0.0917244179215949,6.58124488039504,4.6652546797351e-11,2.06476046456264e-10,"84513","PLPP5"
"ENSG00000166444",973.971173278494,0.436160859085851,0.0662975573692363,6.5788375378101,4.74140484154862e-11,2.09783321989623e-10,"6764","DENND2B"
"ENSG00000113719",5104.50243779479,-0.274472930210928,0.0417525557558146,-6.57379950142822,4.90472674382062e-11,2.16944365997684e-10,"57222","ERGIC1"
"ENSG00000177119",2631.3822575117,0.327718675487836,0.0498940055433365,6.56829757240455,5.08937583043681e-11,2.25044167383671e-10,"196527","ANO6"
"ENSG00000110057",316.73202487556,0.715191166144118,0.108891641451198,6.56791611011436,5.10242713254737e-11,2.25553602517946e-10,"81622","UNC93B1"
"ENSG00000078687",311.561331905112,0.709684946926091,0.10808150948346,6.56620128935834,5.16150334865266e-11,2.28096660726965e-10,"57690","TNRC6C"
"ENSG00000136051",1610.41880108665,0.359486046622806,0.0547792708279021,6.56244672829234,5.293195357668e-11,2.33846262533906e-10,"23325","WASHC4"
"ENSG00000003056",1442.82828815978,0.396315947162939,0.0603988791256097,6.56164407188307,5.32177221889895e-11,2.3503829476216e-10,"4074","M6PR"
"ENSG00000100605",354.568838104531,-0.646953502387122,0.0986198742292563,-6.56007227187478,5.37817060186903e-11,2.37457993799717e-10,"3705","ITPK1"
"ENSG00000128609",605.314336561212,0.537181987622377,0.0819022060934609,6.55882195663184,5.42345080406239e-11,2.39385498503359e-10,"4698","NDUFA5"
"ENSG00000141198",79.3875628047152,-1.37248436180942,0.209343506291046,-6.5561353496262,5.52201156495061e-11,2.43662893545635e-10,"10040","TOM1L1"
"ENSG00000168899",204.127513734828,-0.902207218378354,0.137629794052991,-6.55531910504044,5.55230178423561e-11,2.44926140963976e-10,"10791","VAMP5"
"ENSG00000143493",234.584129441141,-0.794931045146817,0.121271021529031,-6.55499586895553,5.56434170313106e-11,2.45383806166204e-10,"25896","INTS7"
"ENSG00000198951",544.165333291279,-0.542371395665254,0.0827518539605935,-6.55419026531456,5.59446013230015e-11,2.46638209482021e-10,"4668","NAGA"
"ENSG00000138381",613.734742102503,-0.551648760438114,0.0841685309540939,-6.55409752534456,5.5979375426398e-11,2.46717713826033e-10,"54529","ASNSD1"
"ENSG00000144426",675.155525868535,0.51456719543775,0.078524542194236,6.55294741056792,5.64123874299545e-11,2.48551798488093e-10,"65065","NBEAL1"
"ENSG00000173548",928.170349657587,0.463765666941977,0.0707809226133193,6.55212802855874,5.67228771468869e-11,2.49845117570478e-10,"257364","SNX33"
"ENSG00000175764",70.6101397309456,-1.53310698191159,0.233988748507451,-6.55205428333991,5.67509033920844e-11,2.49893879352417e-10,"158135","TTLL11"
"ENSG00000041982",21335.2809803609,-0.250747469905332,0.0382757035706753,-6.55108715225396,5.71197093803386e-11,2.5144273502014e-10,"3371","TNC"
"ENSG00000146263",137.923125582399,-1.05165560655443,0.160535972876205,-6.55090312602646,5.71901509928335e-11,2.51677648651054e-10,"253714","MMS22L"
"ENSG00000120896",1447.13596562594,-0.420298277207012,0.0641734706934519,-6.54940854320814,5.77654040545021e-11,2.54133291031419e-10,"10174","SORBS3"
"ENSG00000160211",4254.19892895184,0.302205145748569,0.0461653384761891,6.54614816491464,5.90400080943651e-11,2.59663276423382e-10,"2539","G6PD"
"ENSG00000143390",396.102485470007,-0.613128615557931,0.0937024935352849,-6.54335431668154,6.01540821633482e-11,2.64484147650187e-10,"5993","RFX5"
"ENSG00000243156",466.91940525718,-0.585058143992547,0.0894148383152021,-6.54318852459499,6.02208357883389e-11,2.6469868113586e-10,"57553","MICAL3"
"ENSG00000100241",2424.15708603248,-0.32771167865842,0.0500875214486374,-6.54278089991884,6.03852677932896e-11,2.6534230075656e-10,"6305","SBF1"
"ENSG00000125740",42.1859883685446,2.1709804385443,0.331864496998936,6.54176767378424,6.07958986130668e-11,2.67067050300858e-10,"2354","FOSB"
"ENSG00000109606",2439.58917643142,-0.32387404075897,0.0495148259782013,-6.54095080333219,6.11289396841994e-11,2.68450033690623e-10,"1665","DHX15"
"ENSG00000163933",247.47963320693,-0.762394353536072,0.116593836460825,-6.53889070536101,6.19767941102293e-11,2.7209234185182e-10,"91869","RFT1"
"ENSG00000118564",551.366204764585,-0.546718495295049,0.0836185034614748,-6.53824778802621,6.22437403958536e-11,2.73182920176918e-10,"26234","FBXL5"
"ENSG00000155229",1163.73836868643,-0.396120165228036,0.0605924897432997,-6.53744658630468,6.25779824461261e-11,2.74568117085742e-10,"64210","MMS19"
"ENSG00000154920",32.4813045189648,-2.39887847360135,0.366990442657021,-6.53662383203606,6.29230425356688e-11,2.75999940741276e-10,"146956","EME1"
"ENSG00000159259",80.5089624919062,-1.46907169936674,0.224859585110172,-6.53328475478132,6.43426416931368e-11,2.82142770982877e-10,"8208","CHAF1B"
"ENSG00000013503",297.127385534835,-0.723997061475901,0.110835211908546,-6.53219359632117,6.48132994515327e-11,2.84122072372603e-10,"55703","POLR3B"
"ENSG00000171130",179.589166075338,-0.887455312209039,0.135892573073658,-6.53056522616588,6.55219449993175e-11,2.87143153553357e-10,"155066","ATP6V0E2"
"ENSG00000152779",20.4758516261274,-4.15979665550931,0.637423831355194,-6.52595094642975,6.75714337465121e-11,2.95979356092825e-10,"387700","SLC16A12"
"ENSG00000101654",828.940257753866,0.450777853997385,0.0690748253599251,6.52593548588125,6.75784050245866e-11,2.95979356092825e-10,"8731","RNMT"
"ENSG00000116957",311.720713227038,-0.698750628674905,0.107075815162845,-6.52575586384487,6.76594495337377e-11,2.96246276657227e-10,NA,NA
"ENSG00000099804",1088.40256392802,0.439871874781673,0.0674087734416879,6.52543952846412,6.78024095513329e-11,2.96784054638415e-10,"997","CDC34"
"ENSG00000106603",430.571429606603,-0.597125395006012,0.0915158348821452,-6.52483142152388,6.80780588488224e-11,2.9790214706471e-10,"55744","COA1"
"ENSG00000137075",479.321704286059,0.612408821118876,0.0938605073722852,6.52466983467113,6.81514888021687e-11,2.98134948639467e-10,"152006","RNF38"
"ENSG00000149201",28.517786969296,-2.60322142432529,0.399022954782736,-6.52398914178439,6.84616675948452e-11,2.99402984276804e-10,"60494","CCDC81"
"ENSG00000112773",653.976718828251,0.55961023921595,0.0858338842546885,6.5196890956893,7.04532698749033e-11,3.0802144509532e-10,"55603","TENT5A"
"ENSG00000174442",359.549991488371,-0.682168177377529,0.10466448646133,-6.51766612001258,7.14097189014263e-11,3.1211044993156e-10,"55055","ZWILCH"
"ENSG00000111348",52.8722316540226,-1.71970067906036,0.263985358567926,-6.51437901097785,7.29909861442196e-11,3.18927113487551e-10,"397","ARHGDIB"
"ENSG00000163739",89.969932192717,5.35622764368183,0.822396353471017,6.51295159697056,7.36882611260182e-11,3.21878361729477e-10,"2919","CXCL1"
"ENSG00000111716",5544.23055650184,-0.259553046496035,0.0398551260863638,-6.51241313184151,7.39529835799827e-11,3.22938984296825e-10,"3945","LDHB"
"ENSG00000127527",568.102150541332,-0.5292325640903,0.0812691975949314,-6.51209289315424,7.41108614291226e-11,3.2353254613223e-10,"58513","EPS15L1"
"ENSG00000175215",3139.05993271939,0.29828536529112,0.0458097258041237,6.51139818139379,7.44544886371496e-11,3.24936409101069e-10,"10106","CTDSP2"
"ENSG00000163541",805.936375441496,-0.452470947718788,0.069515742741013,-6.50889899003896,7.57036034756912e-11,3.30290026058241e-10,"8802","SUCLG1"
"ENSG00000112237",696.827684542953,-0.545397227121194,0.0838337430677102,-6.50570053493486,7.73321451264317e-11,3.37295399489006e-10,"892","CCNC"
"ENSG00000154654",129.748080187378,-1.12149210604023,0.172396817416605,-6.50529471974007,7.75412054728058e-11,3.38107185283494e-10,"4685","NCAM2"
"ENSG00000133466",209.0687030135,0.839900117313592,0.129129927574423,6.50430255085151,7.80546627770147e-11,3.40245377109625e-10,"114904","C1QTNF6"
"ENSG00000249115",83.314403941382,-1.43273350847813,0.220300034653561,-6.50355552930901,7.84434464151942e-11,3.41839004514232e-10,"23354","HAUS5"
"ENSG00000110881",99.0715246787844,-1.21533458154782,0.186909106249522,-6.50227592402779,7.91138150500663e-11,3.44658411530558e-10,"41","ASIC1"
"ENSG00000038358",854.661282025784,-0.451989258277486,0.0695342186739395,-6.50024213829105,8.01908329868965e-11,3.49247191655106e-10,"23644","EDC4"
"ENSG00000161513",366.942556305838,0.717775706562376,0.110450297291023,6.49863082460631,8.10542922640699e-11,3.52903444427729e-10,"2232","FDXR"
"ENSG00000159263",144.648412847616,-0.993191473968495,0.152889471180146,-6.49614042289572,8.24067441954127e-11,3.58685940919076e-10,"6493","SIM2"
"ENSG00000175592",2812.37450422194,-0.321705439572346,0.0495332657158201,-6.49473510222441,8.31796388837525e-11,3.61943170318496e-10,"8061","FOSL1"
"ENSG00000112276",537.230200572511,0.563365552132623,0.0867464947886252,6.49438981373683,8.33706218404404e-11,3.62667126530228e-10,"11149","BVES"
"ENSG00000154639",104.894984729737,1.2190520134395,0.187711975816153,6.49426872280892,8.34377000953013e-11,3.62851821777678e-10,"1525","CXADR"
"ENSG00000197467",634.027103817574,-0.527502711218777,0.0812266625090142,-6.49420639633245,8.3472246382057e-11,3.62894975568955e-10,"1305","COL13A1"
"ENSG00000123933",2220.43950471667,0.319358270011739,0.0491944680924197,6.49175166223515,8.48440342819346e-11,3.68750037524964e-10,"10608","MXD4"
"ENSG00000127990",299.535448700655,-0.74059402043156,0.114095404823578,-6.4910065534779,8.52647697379148e-11,3.70469391626588e-10,"8910","SGCE"
"ENSG00000106268",158.422140180275,-0.957009656877802,0.147454756326227,-6.49019184406997,8.57271409866867e-11,3.72368583513642e-10,"4521","NUDT1"
"ENSG00000151881",179.590700780149,-0.908497314556552,0.140000281912012,-6.48925346541465,8.62627366282892e-11,3.74584623579177e-10,"64417","TMEM267"
"ENSG00000141564",1163.81976683223,0.413726595198621,0.0637727453895132,6.4875142613298,8.72640822038176e-11,3.78821220477132e-10,"57521","RPTOR"
"ENSG00000176845",711.141201929734,0.485066819624033,0.0748326580762585,6.48202044526768,9.05023721770009e-11,3.92763239441884e-10,"284207","METRNL"
"ENSG00000182307",729.50595229475,0.475287879020433,0.0733255078212623,6.48189004267098,9.05806472487269e-11,3.92987217883938e-10,"65265","C8orf33"
"ENSG00000118689",902.410740794955,-0.443158027700366,0.0683930379277957,-6.47957805541873,9.19794744128789e-11,3.98938638580638e-10,"2309","FOXO3"
"ENSG00000137500",611.305671174611,-0.514810594219929,0.0794839887511094,-6.47690940413133,9.36203646772905e-11,4.059210501717e-10,"60492","CCDC90B"
"ENSG00000119979",664.552416155575,0.510507898772005,0.0788201477880228,6.47687061111524,9.36444273703203e-11,4.059210501717e-10,"404636","DENND10"
"ENSG00000113328",3474.30473355111,0.312807643737326,0.0483229384775424,6.47327446534942,9.59015187875602e-11,4.15582647424599e-10,"900","CCNG1"
"ENSG00000165688",1216.73474443707,-0.395139120402819,0.0610453881892924,-6.47287423543861,9.61559850195435e-11,4.16562876901244e-10,"23203","PMPCA"
"ENSG00000130024",539.321307376924,0.571666024167203,0.0883332346731793,6.4716980679162,9.69076189388514e-11,4.19695706118364e-10,"55274","PHF10"
"ENSG00000183696",302.544369180157,0.711754601967252,0.109995849497695,6.47074053446141,9.75237730323576e-11,4.22240119550789e-10,"7378","UPP1"
"ENSG00000038210",251.696110831018,-0.81637426967483,0.126191004366516,-6.46935392719205,9.84228219103551e-11,4.26007503469842e-10,"55300","PI4K2B"
"ENSG00000139641",3825.86916979007,-0.310870970843221,0.0480710632048562,-6.46690441437576,1.00030878500414e-10,4.328406010978e-10,"23344","ESYT1"
"ENSG00000066697",1064.16342544397,-0.419081797591264,0.0648162536589762,-6.46568991469668,1.0083766975531e-10,4.36203574069198e-10,"91283","MSANTD3"
"ENSG00000099998",67.5509119148484,1.5531841234516,0.240251001351129,6.46483933351689,1.01406494420508e-10,4.3853547968587e-10,"2687","GGT5"
"ENSG00000186318",1842.69826485475,-0.368056960995672,0.056940119773481,-6.46393022107918,1.02017929873787e-10,4.41050234813689e-10,"23621","BACE1"
"ENSG00000116717",838.186602524199,-0.44149740443241,0.0683024721190969,-6.46385688152815,1.0206741215316e-10,4.41134756690108e-10,"1647","GADD45A"
"ENSG00000115233",1367.58455124443,-0.373173669199006,0.0577449185312765,-6.46245035391095,1.03020950618272e-10,4.45125409033155e-10,"10213","PSMD14"
"ENSG00000106086",413.515269795898,0.617517701466045,0.095555544340287,6.4623953087115,1.03058444385802e-10,4.45156903094356e-10,"84725","PLEKHA8"
"ENSG00000156587",325.246434390785,-0.684307192027647,0.105912425398547,-6.46106620118089,1.03967820045369e-10,4.4895333484578e-10,"9246","UBE2L6"
"ENSG00000073578",1889.48591279989,0.351017358907602,0.0543291113557686,6.46094423685675,1.04051659931832e-10,4.49183762177899e-10,"6389","SDHA"
"ENSG00000100299",523.185675518216,0.596074565087246,0.0922894393610118,6.4587516103068,1.05570224018133e-10,4.55605845264786e-10,"410","ARSA"
"ENSG00000196458",508.682744289133,0.572742270248528,0.0886931684055014,6.4575691740989,1.06398123047871e-10,4.59044361088855e-10,"100289635","ZNF605"
"ENSG00000126785",382.605741699831,-0.642667598832353,0.0995227742062338,-6.45749280964174,1.06451808314865e-10,4.59141571830403e-10,"57381","RHOJ"
